Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
5534404,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7227517179999999,1844801.333,3194515.4310000013,5533510,107,5534404,2767202.0,3912150.291,5533510,894,0,0.0,0.0,0,0,0,0,0,0,104,40,0.542063789,0.18068793,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
61,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32786.88525,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16393.442619999998,16393.442619999998,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,1174,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5987045,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.668109226,1995681.667,3455867.748,5986174,124,5987045,2993522.5,4232248.339,5986174,871,0,0.0,0.0,0,0,0,0,0,0,104,40,0.501081919,0.167027306,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5726419,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.698516822,1908806.333,3305539.0110000004,5725714,121,5726419,2863209.5,4048192.686,5725714,705,0,0.0,0.0,0,0,0,0,0,0,104,40,0.523887616,0.174629205,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5464853,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.731950155,1821617.667,3154374.865,5463976,96,5464853,2732426.5,3862994.349,5463976,877,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5489626160000001,0.1829875389999999,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
97,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20618.5567,97.0,0.0,97,97,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10309.27835,10309.27835,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5930311,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.674500882,1976770.333,3423113.224,5929441,130,5930311,2965155.5,4192132.757,5929441,870,0,0.0,0.0,0,0,0,0,0,0,104,40,0.505875661,0.16862522,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5651945,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.70772097,1883981.667,3262391.612,5651067,123,5651945,2825972.5,3995286.957,5651067,878,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5307907279999999,0.176930243,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5388983,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7422550790000001,1796327.667,3110737.564,5388298,160,5388983,2694491.5,3809617.687,5388298,685,0,0.0,0.0,0,0,0,0,0,0,104,40,0.556691309,0.18556377,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5712979,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.700160109,1904326.333,3297802.805,5712301,123,5712979,2856489.5,4038727.355,5712301,678,0,0.0,0.0,0,0,0,0,0,0,104,40,0.525120082,0.175040027,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5435284,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7359321059999999,1811761.333,3137473.791,5434604,119,5435284,2717642.0,3842364.509,5434604,680,0,0.0,0.0,0,0,0,0,0,0,104,40,0.551949079,0.183983026,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5893968,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.678659945,1964656.0,3402268.275,5893257,132,5893968,2946984.0,4166659.235,5893257,711,0,0.0,0.0,0,0,0,0,0,0,104,40,0.508994959,0.169664986,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5630508,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.710415472,1876836.0,3250176.892,5629817,155,5630508,2815254.0,3980393.167,5629817,691,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5328116039999999,0.177603868,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5079993,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.78740266,1693331.0,2932175.838,5079116,126,5079993,2539996.5,3590857.233,5079116,877,0,0.0,0.0,0,0,0,0,0,0,104,40,0.590551995,0.196850665,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5819578,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.687335061,1939859.333,3359180.634,5818707,96,5819578,2909789.0,4113831.287,5818707,871,0,0.0,0.0,0,0,0,0,0,0,104,40,0.515501296,0.171833765,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5553696,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.720241079,1851232.0,3205727.279,5552887,116,5553696,2776848.0,3925912.003,5552887,809,0,0.0,0.0,0,0,0,0,0,0,104,40,0.540180809,0.18006027,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5997137,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.66698493,1999045.667,3461761.919,5996344,65,5997137,2998568.5,4239494.768999998,5996344,793,0,0.0,0.0,0,0,0,0,0,0,104,40,0.500238697,0.166746232,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5722373,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.699010708,1907457.667,3303040.247,5721480,125,5722373,2861186.5,4045065.86,5721480,893,0,0.0,0.0,0,0,0,0,0,0,104,40,0.524258031,0.174752677,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5453175,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.73351763,1817725.0,3147611.78,5452274,148,5453175,2726587.5,3854702.815,5452274,901,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5501382220000001,0.183379407,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
8820019,4,4,602,364,602,0,150.5,301.0,364,0,91.0,182.0,109.5235736,0.907027525,1260002.7140000002,2177700.16,5004681,104,3815338,1271779.333,2198683.685,3810600,898,8819898,2939966.0,2612345.149,5005147,3270,0,0,0,0,136,136,0.453513762,0.453513762,0,602,107.3333333,221.137966,48902.0,0,0,0,1,0,0,0,0,1,120.75,150.5,91.0,136,0,0,0,0,0,0,4,602,4,364,29200,236,1,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
34373461,203,104,43951,72190,602,0,216.5073892,228.6511756,1068,0,694.1346154,362.6248712,3378.798545,8.931308954,112331.5719,297987.6205,2538074,4,34400000,170154.6733,353424.8409,2538074,918,34400000,333721.7282,461749.3534,2538991,4,0,0,0,0,6504,3336,5.90571895,3.025590004,0,1068,377.0811688,360.671266,130083.7621,0,0,0,1,0,0,0,0,0,378.3094463,216.5073892,694.1346154,6504,0,0,0,0,0,0,203,43951,104,72190,29200,1174,101,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5387997,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.742390911,1795999.0,3110149.2460000007,5387290,132,5387997,2693998.5,3808889.367,5387290,707,0,0.0,0.0,0,0,0,0,0,0,104,40,0.556793183,0.185597728,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
31,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,64516.12903,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32258.06452,32258.06452,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,1176,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5857439,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.6828923020000001,1952479.667,3381035.36,5856563,120,5857439,2928719.5,4140595.986,5856563,876,0,0.0,0.0,0,0,0,0,0,0,104,40,0.512169226,0.170723075,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5596313,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.714756305,1865437.667,3230236.954,5595394,155,5596313,2798156.5,3955891.21,5595394,919,0,0.0,0.0,0,0,0,0,0,0,104,40,0.536067229,0.178689076,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5044558,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7929336920000001,1681519.333,2911742.548,5043710,102,5044558,2522279.0,3565841.917,5043710,848,0,0.0,0.0,0,0,0,0,0,0,104,40,0.594700269,0.198233423,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
76,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26315.78947,76.0,0.0,76,76,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13157.89474,13157.89474,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,236,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5780388,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.69199507,1926796.0,3336668.586,5779649,97,5780388,2890194.0,4086306.449,5779649,739,0,0.0,0.0,0,0,0,0,0,0,104,40,0.518996303,0.172998768,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5517646,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.724946834,1839215.333,3185141.557,5517100,128,5517646,2758823.0,3900792.742,5517100,546,0,0.0,0.0,0,0,0,0,0,0,104,40,0.543710126,0.181236709,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5792504,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.690547646,1930834.667,3343568.502,5791655,118,5792504,2896252.0,4094718.191,5791655,849,0,0.0,0.0,0,0,0,0,0,0,104,40,0.517910734,0.172636911,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5527422,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.723664667,1842474.0,3190657.564,5526728,157,5527422,2763711.0,3907496.114,5526728,694,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5427485,0.180916167,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5010834,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.798270308,1670278.0,2892168.928000001,5009867,185,5010834,2505417.0,3541827.1560000004,5009867,967,0,0.0,0.0,0,0,0,0,0,0,104,40,0.598702731,0.199567577,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5728435,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.698270994,1909478.333,3306706.415,5727734,99,5728435,2864217.5,4049623.87,5727734,701,0,0.0,0.0,0,0,0,0,0,0,104,40,0.523703245,0.174567748,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5465558,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.731855741,1821852.667,3154748.1210000007,5464642,127,5465558,2732779.0,3863437.705,5464642,916,0,0.0,0.0,0,0,0,0,0,0,104,40,0.548891806,0.182963935,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5938796,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.673537195,1979598.667,3427935.836,5937838,119,5938796,2969398.0,4198008.107,5937838,958,0,0.0,0.0,0,0,0,0,0,0,104,40,0.505152896,0.168384299,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5678643,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.704393638,1892881.0,3277947.731,5677929,117,5678643,2839321.5,4014397.225,5677929,714,0,0.0,0.0,0,0,0,0,0,0,104,40,0.528295228,0.1760984089999999,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5409912,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7393835609999999,1803304.0,3122659.86,5409041,94,5409912,2704956.0,3824153.681,5409041,871,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5545376710000001,0.18484589,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5879276,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.680355881,1959758.667,3393787.579,5878567,103,5879276,2939638.0,4156273.251,5878567,709,0,0.0,0.0,0,0,0,0,0,0,104,40,0.51026691,0.17008897,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5621704,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.711528035,1873901.333,3244922.433,5620815,171,5621704,2810852.0,3973887.784,5620815,889,0,0.0,0.0,0,0,0,0,0,0,104,40,0.533646026,0.1778820089999999,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
9812180,4,4,383,370,383,0,95.75,191.5,370,0,92.5,185.0,76.74135615,0.8153132129999999,1401740.0,2393722.691,5003017,127,4809163,1603054.333,2774351.126,4806599,691,9812053,3270684.333,2833167.75,5003565,1187,0,0,0,0,136,136,0.407656606,0.407656606,0,383,83.66666667,166.05270249999995,27573.5,0,0,0,1,0,0,0,0,1,94.125,95.75,92.5,136,0,0,0,0,0,0,4,383,4,370,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
35178853,203,104,43906,72179,602,0,216.2857143,228.4931854,1068,0,694.0288462,362.5309215,3299.85176,8.726833702999999,114963.5719,328271.8124,3549438,4,35200000,174142.0347,391431.8954,3549438,870,35200000,341541.2718,516763.4511,3550267,4,0,0,0,0,6504,3336,5.770512188,2.956321515,0,1068,376.8993506,360.6074584,130037.739,0,0,0,1,0,0,0,0,0,378.1270358,216.2857143,694.0288462,6504,0,0,0,0,0,0,203,43906,104,72179,29200,1176,101,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5568426,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7183358459999999,1856142.0,3214233.381,5567619,108,5568426,2784213.0,3936330.515,5567619,807,0,0.0,0.0,0,0,0,0,0,0,104,40,0.538751884,0.179583961,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
49,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20408.16327,20408.16327,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,1174,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5049157,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.792211452,1683052.333,2914540.666,5048474,127,5049157,2524578.5,3569327.2460000007,5048474,683,0,0.0,0.0,0,0,0,0,0,0,104,40,0.594158589,0.198052863,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5785394,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.6913962990000001,1928464.667,3339609.025,5784713,158,5785394,2892697.0,4089928.25,5784713,681,0,0.0,0.0,0,0,0,0,0,0,104,40,0.518547224,0.172849075,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5525504,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7239158640000001,1841834.667,3189539.813,5524798,169,5525504,2762752.0,3906122.913,5524798,706,0,0.0,0.0,0,0,0,0,0,0,104,40,0.542936898,0.180978966,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
78,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25641.02564,78.0,0.0,78,78,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12820.51282,12820.51282,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5008635,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7986207820000001,1669545.0,2890978.144,5007759,126,5008635,2504317.5,3540400.922,5007759,876,0,0.0,0.0,0,0,0,0,0,0,104,40,0.598965586,0.199655195,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5715405,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.6998629140000001,1905135.0,3299025.063,5714521,133,5715405,2857702.5,4040151.468,5714521,884,0,0.0,0.0,0,0,0,0,0,0,104,40,0.524897186,0.174965729,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5423307,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7375573609999999,1807769.0,3130350.165,5422386,127,5423307,2711653.5,3833554.665,5422386,921,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5531680210000001,0.18438934,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5903969,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.677510332,1967989.667,3407597.245,5902744,128,5903969,2951984.5,4173004.104,5902744,1225,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5081327489999999,0.169377583,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5644919,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.708601842,1881639.667,3258397.502,5644113,94,5644919,2822459.5,3990420.648,5644113,806,0,0.0,0.0,0,0,0,0,0,0,104,40,0.531451381,0.17715046,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5072406,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.788580409,1690802.0,2927845.707,5071587,137,5072406,2536203.0,3585574.439,5071587,819,0,0.0,0.0,0,0,0,0,0,0,104,40,0.591435307,0.197145102,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5809009,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.6885856090000001,1936336.333,3353092.472,5808154,124,5809009,2904504.5,4106380.503,5808154,855,0,0.0,0.0,0,0,0,0,0,0,104,40,0.516439207,0.172146402,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5555605,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.719993592,1851868.333,3206763.628,5554720,98,5555605,2777802.5,3927154.39,5554720,885,0,0.0,0.0,0,0,0,0,0,0,104,40,0.539995194,0.179998398,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
5033027,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.794750356,1677675.667,2905032.298,5032118,102,5033027,2516513.5,3557602.001,5032118,909,0,0.0,0.0,0,0,0,0,0,0,104,40,0.596062767,0.198687589,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
